Style,Style DescriptioItnem,Item DescriptioCnolor Color Descr Grid,Size,,,Variant,Made In,Department Gender,,Product FamilyProduct SubgroQutpy,,RRP,,Unit Price,Total Sell,WH Mov. Ref.,Carton No,EAN code,SKU Tariff code,,Unit Weight KG,Total Unit Weight,Material1 Material1 composition,Finish1 Material2,Material2 composition,,Finish2,Material3,,Material3 composition,Finish3,Lining Type,Lining Composition
594101,L9PO031L-1S01060238,LAMB NAPPA F823 MAUVE,13,8.5,,,IT,Ready to WearLADIES,RTW ACCESSORGIELOS VES 2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-366,CH-2022-000100460,7612510635004,622364600242032900,0.188,0.376,LAMB M1:Lamb,NAPPA,,,,L1:70WO30Cashmere
596281,L4LR215K-8S02010362,WOOL KNITWEFA7R50 INK 15,15,38,,,IT,Ready to WearLADIES,RTW CLOTHINGTROUSERS 1,,€5 50.00,,,€,9 9.00,€,99.00,WFCH01/2023/03/1846-367,CH-2022-000110614,7612501547880,6233332006 1046100,0.543,0.543,WOOL Wool,KNITWEAR,,,,
596281,L4LR215K-8S02010362,WOOL KNITWEFA7R50 INK 15,15,42,,,IT,Ready to WearLADIES,RTW CLOTHINGTROUSERS 1,,€5 50.00,,,€,9 9.00,€,99.00,WFCH01/2023/03/1846-367,CH-2022-000110614,7612501547903,623333200461046100,0.543,0.543,WOOL Wool,KNITWEAR,,,,
599226,M3BA387F-431204432,MIX WOOL/POLFY0 0S0OLID BLACK,09,50,,,IT,Ready to WearMENS,RTW CLOTHINGJACKET 1,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-368,CH-2022-000116341,7612501791849,6235749006 2033100,2.596,2.596,MIX WOOL/PMO1L:Y75WO22NY03CashmerSeOLID,,,,,L1:CO
599226,M3BA387F-431204432,MIX WOOL/POLFY0 0S0OLID BLACK,09,52,,,IT,Ready to WearMENS,RTW CLOTHINGJACKET 1,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-368,CH-2022-000116341,7612501791856,623574900562033100,2.596,2.596,MIX WOOL/PMO1L:Y75WO22NY03CashmerSeOLID,,,,,L1:CO
599226,M3BA387F-431204432,MIX WOOL/POLFY0 0S0OLID BLACK,09,54,,,IT,Ready to WearMENS,RTW CLOTHINGJACKET 1,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-368,CH-2022-000116341,7612501791863,623574900462033100,2.596,2.596,MIX WOOL/PMO1L:Y75WO22NY03CashmerSeOLID,,,,,L1:CO
599226,M3BA387F-431204432,MIX WOOL/POLFY0 0S0OLID BLACK,09,58,,,IT,Ready to WearMENS,RTW CLOTHINGJACKET 1,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-368,CH-2022-000116341,7612501791887,623574900262033100,2.596,2.596,MIX WOOL/PMO1L:Y75WO22NY03CashmerSeOLID,,,,,L1:CO
598365,HAVANAS SM.M2M34X09,FABRIC FABRICF070 BLACK,20,1,,,IT,Accessories MENS,ACC LLG BACKPACK 2,,€7 95.00,,,€,1 43.10,€,2 86.20,WFCH01/2023/03/1846-369,CH-2022-000118091,7612501477439,623172700142029200,1.432,2.864,FABRIC M1:PL70NY26PU04,FABRIC FABRIC M2:100%Polyester,,,M3:100%Bovine,LN:100%Polyester
601953,GISMO-T-WG 25289,CALF SUEDE F129 MIDNIGHT/INK34,,10,,E,CN,Shoes MENS,SHOES SNEAKER 1,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-370,CH-2022-000124274,7612506332924,623773000964039992,0.809,0.809,CALF M1:100%Calf,SUEDE CALF M2:100%Calf,,PLAIN,M3:100%Polyester,LN:100%Calf
601953,GISMO-T-WG 25289,CALF SUEDE F129 MIDNIGHT/INK34,,11,,E,CN,Shoes MENS,SHOES SNEAKER 1,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-370,CH-2022-000124274,7612506332948,623773000764039992,0.809,0.809,CALF M1:100%Calf,SUEDE CALF M2:100%Calf,,PLAIN,M3:100%Polyester,LN:100%Calf
601953,GISMO-T-WG 25289,CALF SUEDE F129 MIDNIGHT/INK34,,7,,E,CN,Shoes MENS,SHOES SNEAKER 1,,€330.00,,,€,5 9.40,€,59.40,WFCH01/2023/03/1846-370,CH-2022-000124274,7612506332863,623773001564039992,0.809,0.809,CALF M1:100%Calf,SUEDE CALF M2:100%Calf,,PLAIN,M3:100%Polyester,LN:100%Calf
596952,JANELLE BAG.SE21607,CALF PLAIN F056 LITCHI 20,23,1,,,IT,Accessories LADIES,ACC LLG SHOULDER BAG 1,,"€ 1 ,195.00",,,€,2 15.10,€,2 15.10,WFCH01/2023/03/1846-371,CH-2022-000124281,7612501480248,623260100142022100,0.582,0.582,CALF M1:100%Calf,PLAIN CALF,,PLAIN,,LN:LI51CO49
596621,L5BA405F-213222732,MIX SILK CREPEF D00E0 CHINE BLACK,15,38,,,IT,Ready to WearLADIES,RTW CLOTHINGSHIRT 1,,€5 00.00,,,€,9 0.00,€,90.00,WFCH01/2023/03/1846-372,CH-2022-000124286,7612501287939,6229223006 2061090,0.197,0.197,MIX SILK M1:75AC25SE,CREPE DE CHINE M2:Cotton,,,,
599493,DRUSIL 24533,CALF PLAIN F002 01561 MID BRO3W4 N 50,,6,,F,IT,Shoes MENS,SHOES DRIVER 1,,€4 80.00,,,€,8 6.40,€,86.40,WFCH01/2023/03/1846-373,CH-2022-000100468,7612501606068,623443703264039992,0.691,0.691,CALF TO:Calf,PLAIN,,,,L1:77Bovine14Nylon09Polyurethane
599493,DRUSIL 24533,CALF PLAIN F002 01561 MID BRO3W4 N 50,,7,,F,IT,Shoes MENS,SHOES DRIVER 1,,€4 80.00,,,€,8 6.40,€,86.40,WFCH01/2023/03/1846-373,CH-2022-000100468,7612501606082,623443703064039992,0.691,0.691,CALF TO:Calf,PLAIN,,,,L1:77Bovine14Nylon09Polyurethane
600261,PAIPEL 21801,DEER GRAINEDF066 44701 INK 15,34,10,,E,IT,Shoes MENS,SHOES DRIVER 1,,€420.00,,,€,7 5.60,€,75.60,WFCH01/2023/03/1846-374,CH-2022-000100476,7612501606327,623444500764039992,0.730,0.730,DEER M1:100%Deer,GRAINEDSYNTHETIC M2:100%Polyethylene,,FABRIC,,LN:100%Calf
599141,EZRA 24237,BOVINE EMBOSFS0E0D0 BLACK,20,1,,,IT,Accessories MENS,ACC LLG CROSS BODY 2,,€7 50.00,,,€,1 35.00,€,2 70.00,WFCH01/2023/03/1846-375,CH-2022-000100479,7612501949325,623538900142022100,0.938,1.876,BOVINE M1:100%Bovine,EMBOSSECDALF M2:100%Calf,,,,LN:100%Nylon Recycled
601996,L7GM526F-9S2601740,SILK PRINTED F514 SAGE,16,1,,,IT,Ready to WearLADIES,RTW ACCESSORBIAENS DEAU 1,,€9 5.00,,,€,1 7.10,€,17.10,WFCH01/2023/03/1846-376,CH-2022-000118082,7612506436417,623749900162141000,0.024,0.024,SILK Silk,PRINTED,,,,
597120,PEGGY 30 W 21391,CALF PLAIN F280 BLACK,21,75,,,IT,Accessories LADIES,ACC BELTS FIXED 1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-377,CH-2022-000118082,7612501290335,623009200942033000,0.148,0.148,CALF M1:100%Bovine,PLAIN,,,,LN:100%BullSplit
596744,GALEN 22364,BOVINE EMBOSFS0E1D1 COFFEE 16,20,1,,,BG,Accessories MENS,ACC SLG TRAVEL WALLET 1,,€395.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-378,CH-2022-000124281,7612501242044,622896900142023100,0.253,0.253,BOVINE M1:100%Bovine,EMBOSSECDALF M2:100%Calf,,,,LN:100%Polyester
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,37,,E,IT,Shoes LADIES,SHOES PUMP 1,,€530.00,,,€,9 5.40,€,95.40,WFCH01/2023/03/1846-379,CH-2022-000118093,7612510951654,622816101164035992,0.553,0.553,CALF TO:Calf,PLAIN,,,,L1:Goat
602165,DIANET FLAT 25561,LAMB PLAIN F000 0100 BLACK,05,36,,E,IT,Shoes LADIES,SHOES FLAT PUMP 1,,€4 90.00,,,€,8 8.20,€,88.20,WFCH01/2023/03/1846-380,CH-2022-000118096,7612506394915,623810301364035993,0.395,0.395,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
600392,L7LR472K-8J45300362,WOOL KNITWEFA3R35 CARAMEL 50,16,1,,,IT,Ready to WearLADIES,RTW ACCESSORSICEASRF 1,,€3 50.00,,,€,6 3.00,€,63.00,WFCH01/2023/03/1846-381,CH-2022-000118081,7612501941145,623501600161171090,0.494,0.494,WOOL Camel,KNITWEAR,,,,
597221,M4CA131F-7S20545883,MIX COTTON FLFE1E1C4E GREY MELANGE43,,XS,,,IT,Ready to WearMENS,RTW CLOTHINGTROUSERS 1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-382,CH-2022-000118082,7612501247056,622926500762034200,0.592,0.592,MIX COTTONM1:93CO07NY,FLEECE,,,,L1:CO
597554,M4BA144F-399043225,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09,50,,,IT,Ready to WearMENS,RTW CLOTHINGTROUSERS 2,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-383,CH-2022-000124287,7612501552068,6233506006 2034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,L1:CO
597554,M4BA144F-399043225,MIX COTTON GFA2B5A1RDINE PAPYRUS 50,09,52,,,IT,Ready to WearMENS,RTW CLOTHINGTROUSERS 2,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-383,CH-2022-000124287,7612501552075,623350600562034200,0.434,0.868,MIX COTTONM1:60CO37PE03PU,GABARDINE,,,,L1:CO
596897,COPPER 40 M.T22541,SYNTHETIC FABFR4I8C0 BLACK/BONE/R1E9D+BLACK 90,,,,,IT,Accessories MENS,ACC BELTS FIXED/REVERSIBLE 2,,€160.00,,,€,2 8.80,€,57.60,WFCH01/2023/03/1846-384,CH-2022-000100454,7612501248749,622909500762171090,0.198,0.396,SYNTHETIC M1:NY81PE19,FABRIC CALF M2:100%Calf,,,,
603690,IPHONE 12- 12P2R3O675,CALF GRAINEDF046 BALLY RED 14,20,1,,,IT,Accessories MENS,ACC SLG TECHNOLOGY CASE 1,,€120.00,,,€,2 1.60,€,21.60,WFCH01/2023/03/1846-385,CH-2022-000100459,7612506499030,623866200185177900,0.049,0.049,CALF EX:Bovine,GRAINED,,,,
589889,TALKNIS.LT 18648,BOVINE EMBOSFS0E1D7 NEW BLUE,20,1,,,CN,Accessories MENS,ACC SLG PASSPORT HOLDER 2,,€150.00,,,€,2 7.00,€,54.00,WFCH01/2023/03/1846-386,CH-2022-000100481,7612510236195,621807500142023100,0.079,0.158,BOVINE EX:Bovine,EMBOSSEBDOVINE,,EMBOSSED,,LN:Polyester
600003,M3OU400F-9B10981.6O3,MIX POLYAMIDFE0 B0O0NDED BLACK,09,52,,,IT,Ready to WearMENS,RTW CLOTHINGBOMBER/BLOUSON 1,,€665.00,,,€,1 19.70,€,1 19.70,WFCH01/2023/03/1846-387,CH-2022-000116341,7612501637383,623431000562014000,1.353,1.353,MIX POLYAMMID1E:42PL37NY14PU07EA,BONDED,,,,L1:CO
600003,M3OU400F-9B10981.6O3,MIX POLYAMIDFE0 B0O0NDED BLACK,09,54,,,IT,Ready to WearMENS,RTW CLOTHINGBOMBER/BLOUSON 1,,€665.00,,,€,1 19.70,€,1 19.70,WFCH01/2023/03/1846-387,CH-2022-000116341,7612501637390,623431000462014000,1.353,1.353,MIX POLYAMMID1:E42PL37NY14PU07EA,BONDED,,,,L1:CO
591992,AMBER W 19966,CALF PLAIN F005 CAILLOU 19,23,1,,,IT,Accessories LADIES,ACC SLG FRENCH 1,,€395.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-388,CH-2022-000118083,7612501240958,623002000142023100,0.168,0.168,CALF M1:100%Calf,PLAIN,,,,LN:100%Calf
600831,BROYS-I 25315,CALF RUBBER-CFO00A7TED 0300 WHITE,02,42,,E,CN,Shoes MENS,SHOES SNEAKER 2,,€4 00.00,,,€,7 2.00,€,1 44.00,WFCH01/2023/03/1846-389,CH-2022-000124264,7612506398661,623771700564039992,0.672,1.344,CALF M1:100%Calf,RUBBER-CAOLAFTED M2:100%Calf,,INTERLACED,M3:100%Nylon,LN:100%Calf
601440,PAKITO 25322,CALF GRAINEDF512 02031 MID BRO3W4 N LOND 6.5,,,,F,IT,Shoes MENS,SHOES DRIVER 1,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-390,CH-2022-000124276,7612506379226,623793803364039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,PLAIN,,L1:77Calf14Nylon09Polyurethane
596892,ASTOR 35 M.TR24481,CALF EMBOSSEFD380 BLACK,19,110,,,IT,Accessories MENS,ACC BELTS ADJUSTABLE 3,,€295.00,,,€,5 3.10,€,1 59.30,WFCH01/2023/03/1846-391,CH-2022-000124282,7612501929204,623521700142033000,0.197,0.591,CALF M1:100%Calf,EMBOSSECDALF M2:100%Bovine,,SUEDE,,LN:100%BullSplit
598120,M5LR569K-8J4091368,MERINO KNITWFE2A51R PAPYRUS 50,09,50,,,IT,Ready to WearMENS,RTW CLOTHINGSWEATER 2,,€3 00.00,,,€,5 4.00,€,1 08.00,WFCH01/2023/03/1846-392,CH-2022-000124284,7612501550811,6233562006 1101100,0.138,0.276,MERINO Wool,KNITWEAR,,,,
598120,M5LR569K-8J4091368,MERINO KNITWFE2A51R PAPYRUS 50,09,52,,,IT,Ready to WearMENS,RTW CLOTHINGSWEATER 1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-392,CH-2022-000124284,7612501550828,623356200561101100,0.138,0.138,MERINO Wool,KNITWEAR,,,,
598120,M5LR569K-8J4091368,MERINO KNITWFE2A51R PAPYRUS 50,09,56,,,IT,Ready to WearMENS,RTW CLOTHINGSWEATER 1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-392,CH-2022-000124284,7612501550842,623356200361101100,0.138,0.138,MERINO Wool,KNITWEAR,,,,
598120,M5LR569K-8J4091368,MERINO KNITWFE2A51R PAPYRUS 50,09,58,,,IT,Ready to WearMENS,RTW CLOTHINGSWEATER 1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-392,CH-2022-000124284,7612501550859,623356200261101100,0.138,0.138,MERINO Wool,KNITWEAR,,,,
578684,TIANIS-40 06827,MIX COTTON/SFY9N8T1 STRIPERDED BALLY/BEI1G9E,,95,,,IT,Accessories MENS,ACC BELTS FIXED 3,,€2 25.00,,,€,4 0.50,€,1 21.50,WFCH01/2023/03/1846-393,CH-2022-000100452,7612504234886,6187225006 2171090,0.188,0.564,MIX COTTONM/1S:YPNCT70PP30,STRIPED CALF M2:100%Bovine,,PLAIN,,LN:100%BullSplit
599803,PIOTRE.O 24459,DEER GRAINEDF000 0100 BLACK,34,10,,E,IT,Shoes MENS,SHOES DRIVER 1,,€425.00,,,€,7 6.50,€,76.50,WFCH01/2023/03/1846-394,CH-2022-000110617,7612501591210,623385500764039992,0.691,0.691,DEER M1:100%Deer,GRAINEDCALF M2:100%Calf,,PLAIN,M3:100%Calf,LN:100%Calf
599803,PIOTRE.O 24459,DEER GRAINEDF000 0100 BLACK,34,6,,E,IT,Shoes MENS,SHOES DRIVER 1,,€425.00,,,€,7 6.50,€,76.50,WFCH01/2023/03/1846-394,CH-2022-000110617,7612501591135,623385501564039992,0.691,0.691,DEER M1:100%Deer,GRAINEDCALF M2:100%Calf,,PLAIN,M3:100%Calf,LN:100%Calf
597563,M3BA370F-527105742,POLYAMIDE PRFIN17T8ED 01731 KANGAR0O9O 50,,46,,,IT,Ready to WearMENS,RTW CLOTHINGBOMBER/BLOUSON 1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-395,CH-2022-000116340,7612501556738,623348400862014000,0.908,0.908,POLYAMIDEM1:Nylon,PRINTED,,,,L1:50NY50CO
597563,M3BA370F-527105742,POLYAMIDE PRFIN17T8ED 01731 KANGAR0O9O 50,,50,,,IT,Ready to WearMENS,RTW CLOTHINGBOMBER/BLOUSON 1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-395,CH-2022-000116340,7612501556752,6233484006 2014000,0.908,0.908,POLYAMIDEM1:Nylon,PRINTED,,,,L1:50NY50CO
597563,M3BA370F-527105742,POLYAMIDE PRFIN17T8ED 01731 KANGAR0O9O 50,,52,,,IT,Ready to WearMENS,RTW CLOTHINGBOMBER/BLOUSON 1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-395,CH-2022-000116340,7612501556769,623348400562014000,0.908,0.908,POLYAMIDEM1:Nylon,PRINTED,,,,L1:50NY50CO
590787,TEISEL.LT.IFL 19412,BOVINE EMBOSFS0E1D0 BLACK,20,1,,,CN,Accessories MENS,ACC SLG ID COIN WALLET 32,,€185.00,,,€,3 3.30,€,"1 ,065.60",WFCH01/2023/03/1846-396,CH-2022-000118058,7612510371889,621962800142023100,0.079,2.528,BOVINE M1:100%Bovine,EMBOSSEBDOVINE M2:100%Bovine,,EMBOSSED,,LN:100%Polyester
595142,VALEN.GL.O 18410,BOVINE GRAINEF4D00 BLACK,20,1,,,CN,Accessories MENS,ACC SLG TRAVEL WALLET 1,,€440.00,,,€,7 9.20,€,79.20,WFCH01/2023/03/1846-397,CH-2022-000118082,7612510759038,622537400142023100,0.219,0.219,BOVINE M1:100%Calf,GRAINED,,,,LN:100%Polyester
595364,CECYLE SM.SE 21578,CALF PLAIN F073 BONE 15,23,1,,,IT,Accessories LADIES,ACC LLG CROSS BODY 3,,"€ 1 ,195.00",,,€,2 15.10,€,6 45.30,WFCH01/2023/03/1846-398,CH-2022-000118083,7612510866088,622684900142022100,0.543,1.629,CALF M1:100%Calf,PLAIN,,,,LN:LI51CO49
600831,BROYS-I 25315,CALF RUBBER-CFO00A0TED BLACK,02,41,,E,CN,Shoes MENS,SHOES SNEAKER 1,,€400.00,,,€,7 2.00,€,72.00,WFCH01/2023/03/1846-399,CH-2022-000124264,7612506398579,6237716006 4039992,0.671,0.671,CALF M1:100%Calf,RUBBER-CAOLAFTED M2:100%Calf,,INTERLACED,M3:100%Nylon,LN:100%Calf
601451,JARMO 25281,CALF GRAINEDF077 0300 WHITE,34,8,,E,CN,Shoes MENS,SHOES SANDAL 6,,€2 50.00,,,€,4 5.00,€,2 70.00,WFCH01/2023/03/1846-400,CH-2022-000124265,7612506455524,6237698006 4039992,0.750,4.500,CALF TO:Calf,GRAINED,,,,L1:Calf
601451,JARMO 25281,CALF GRAINEDF077 0300 WHITE,34,9,,E,CN,Shoes MENS,SHOES SANDAL 1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-400,CH-2022-000124265,7612506455531,623769800564039992,0.750,0.750,CALF TO:Calf,GRAINED,,,,L1:Calf
598651,KYRAH SM.QT 22740,CALF PLAIN F043 BONE 15,23,1,,,IT,Accessories LADIES,ACC LLG TOP HANDLE 2,,"€ 1 ,195.00",,,€,2 15.10,€,4 30.20,WFCH01/2023/03/1846-401,CH-2022-000124288,7612501545947,623093500142022100,0.614,1.228,CALF M1:100%Bovine,PLAIN,,,,LN:LI51CO49
603693,IPHONE 11 PRO23675,CALF GRAINEDF046 BALLY RED 14,20,1,,,IT,Accessories MENS,ACC SLG TECHNOLOGY CASE 2,,€120.00,,,€,2 1.60,€,43.20,WFCH01/2023/03/1846-402,CH-2022-000100459,7612506499023,623865900185177900,0.050,0.100,CALF EX:Bovine,GRAINED,,,,
601441,PARK-I 25321,CALF SUEDE EMFB44O6SSED 46900 BLU NAV3Y4,,7,,F,IT,Shoes MENS,SHOES DRIVER 1,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-403,CH-2022-000100466,7612506371244,623794903264039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF M2:100%Calf,,PLAIN,,LN:100%Calf
601441,PARK-I 25321,CALF SUEDE EMFB4O46SSED 46900 BLU NAV3Y4,,8,,F,IT,Shoes MENS,SHOES DRIVER 2,,€4 50.00,,,€,8 1.00,€,1 62.00,WFCH01/2023/03/1846-403,CH-2022-000100466,7612506371268,623794903064039992,0.671,1.342,CALF SUEDEM1:100%Calf,EMBOSSECDALF M2:100%Calf,,PLAIN,,LN:100%Calf
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,38,,E,IT,Shoes LADIES,SHOES PUMP 1,,€530.00,,,€,9 5.40,€,95.40,WFCH01/2023/03/1846-404,CH-2022-000110617,7612510951678,622816100964035992,0.553,0.553,CALF TO:Calf,PLAIN,,,,L1:Goat
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,38.5,,E,IT,Shoes LADIES,SHOES PUMP 1,,€530.00,,,€,9 5.40,€,95.40,WFCH01/2023/03/1846-404,CH-2022-000110617,7612510951685,622816100864035992,0.553,0.553,CALF TO:Calf,PLAIN,,,,L1:Goat
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,39.5,,E,IT,Shoes LADIES,SHOES PUMP 2,,€530.00,,,€,9 5.40,€,1 90.80,WFCH01/2023/03/1846-404,CH-2022-000110617,7612510951708,6228161006 4035992,0.553,1.106,CALF TO:Calf,PLAIN,,,,L1:Goat
586883,PL1LB588-S-764030.2O38,LAMB NAPPA F710 BLUE NAVY,09,54,,,IT,Ready to WearMENS,RTW LEATHER BOMBER/BLOUSON 1,,"€ 1 ,258.00",,,€,2 26.44,€,2 26.44,WFCH01/2023/03/1846-405,CH-2022-000116339,7612509730277,6207420004 2031000,0.741,0.741,LAMB M1:Lamb,NAPPA,,,,L1:CO/L5:RY
586883,PL1LB588-S-764030.2O38,LAMB NAPPA F710 BLUE NAVY,09,56,,,IT,Ready to WearMENS,RTW LEATHER BOMBER/BLOUSON 1,,"€ 1 ,258.00",,,€,2 26.44,€,2 26.44,WFCH01/2023/03/1846-405,CH-2022-000116339,7612509730284,620742000342031000,0.741,0.741,LAMB M1:Lamb,NAPPA,,,,L1:CO/L5:RY
600675,BLASS.BI.IFL 20719,CALF EMBOSSEFD037 MULTI BLUE SK2Y0,,1,,,BG,Accessories MENS,ACC SLG PHONE WALLET 13,,€395.00,,,€,7 1.10,€,9 24.30,WFCH01/2023/03/1846-406,CH-2022-000118056,7612501805409,623639300142023100,0.222,2.886,CALF EX:Calf,EMBOSSECDALF,,,,LN:53Polyester47Nylon Rec.
601789,GLARIS-LASER 25570,CALF PLAIN F000 0100 BLACK,05,37,,E,IT,Shoes LADIES,SHOES BOOTIE 1,,€895.00,,,€,1 61.10,€,1 61.10,WFCH01/2023/03/1846-407,CH-2022-000118076,7612506395271,623813201164039100,0.948,0.948,CALF M1:100%Calf,PLAIN CALF M2:100%Calf,,LASERED,,LN:100%Goat
600219,M7CN458T-8J30829752,WOOL JACQUAFR5D95 COFFEE 50,11,1,,,IT,Ready to WearMENS,RTW ACCESSORSICEASRF 1,,€1 60.00,,,€,2 8.80,€,28.80,WFCH01/2023/03/1846-408,CH-2022-000118092,7612501937360,623490400161171090,0.099,0.099,WOOL VirginWool,JACQUARD,,,,
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,36,,E,IT,Shoes LADIES,SHOES FLAT PUMP 3,,€4 90.00,,,€,8 8.20,€,2 64.60,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506372975,623810501364035993,0.395,1.185,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,36.5,,E,IT,Shoes LADIES,SHOES FLAT PUMP 1,,€4 90.00,,,€,8 8.20,€,88.20,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506372982,623810501264035993,0.395,0.395,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,38,,E,IT,Shoes LADIES,SHOES FLAT PUMP 1,,€4 90.00,,,€,8 8.20,€,88.20,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373019,623810500964035993,0.395,0.395,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,38.5,,E,IT,Shoes LADIES,SHOES FLAT PUMP 3,,€4 90.00,,,€,8 8.20,€,2 64.60,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373026,623810500864035993,0.395,1.185,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,39,,E,IT,Shoes LADIES,SHOES FLAT PUMP 2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373033,623810500764035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,39.5,,E,IT,Shoes LADIES,SHOES FLAT PUMP 2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373040,6238105006 4035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,40,,E,IT,Shoes LADIES,SHOES FLAT PUMP 2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373057,623810500564035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,41,,E,IT,Shoes LADIES,SHOES FLAT PUMP 2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373071,623810500364035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
602165,DIANET FLAT 25561,LAMB PLAIN F025 02231 OCEANIA0 521,,42,,E,IT,Shoes LADIES,SHOES FLAT PUMP 2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-409,CH-2022-000118097,7612506373095,623810500164035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB M2:100%Lamb,,PLAIN,,LN:100%Goat
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,36.5,,E,IT,Shoes LADIES,SHOES PUMP 1,,€530.00,,,€,9 5.40,€,95.40,WFCH01/2023/03/1846-410,CH-2022-000118098,7612510951647,622816101264035992,0.553,0.553,CALF TO:Calf,PLAIN,,,,L1:Goat
593769,JANELLE 40 22797,CALF PLAIN F440 30710 PRUNE 1095,,40,,E,IT,Shoes LADIES,SHOES PUMP 1,,€530.00,,,€,9 5.40,€,95.40,WFCH01/2023/03/1846-410,CH-2022-000118098,7612510951715,622816100564035992,0.553,0.553,CALF TO:Calf,PLAIN,,,,L1:Goat
